1.454096098320000010e+02,6.702754428000000075e+01,7.205224344401914038e+01
1.477769569453544420e+02,6.702754428000000075e+01,7.234190789760566531e+01
1.501443040587088547e+02,6.702754428000000075e+01,7.265217227613416640e+01
1.525116511720632957e+02,6.702754428000000075e+01,7.297012319333674668e+01
1.548789982854177367e+02,6.702754428000000075e+01,7.328525730313975828e+01
1.572463453987721493e+02,6.702754428000000075e+01,7.358919189335830424e+01
1.596136925121265904e+02,6.702754428000000075e+01,7.387539682033951749e+01
1.619810396254810030e+02,6.702754428000000075e+01,7.413894727897059056e+01
1.643483867388354440e+02,6.702754428000000075e+01,7.437629685029025950e+01
1.667157338521898851e+02,6.702754428000000075e+01,7.458507021852346952e+01
1.690830809655442977e+02,6.702754428000000075e+01,7.476387490369103261e+01
1.714504280788987387e+02,6.702754428000000075e+01,7.491213131315066676e+01
1.738177751922531797e+02,6.702754428000000075e+01,7.502992037776971301e+01
1.761851223056075924e+02,6.702754428000000075e+01,7.511784800187467681e+01
1.785524694189620334e+02,6.702754428000000075e+01,7.517692552714584053e+01
1.809198165323164744e+02,6.702754428000000075e+01,7.520846538088540001e+01
1.832871636456708870e+02,6.702754428000000075e+01,7.521399105671696361e+01
1.856545107590253281e+02,6.702754428000000075e+01,7.519516055512985986e+01
1.880218578723797691e+02,6.702754428000000075e+01,7.515370239459889490e+01
1.903892049857341817e+02,6.702754428000000075e+01,7.509136329280431710e+01
1.927565520990886228e+02,6.702754428000000075e+01,7.500986660495755132e+01
1.951238992124430638e+02,6.702754428000000075e+01,7.491088060633069290e+01
1.974912463257974764e+02,6.702754428000000075e+01,7.479599569829520078e+01
1.998585934391519174e+02,6.702754428000000075e+01,7.466670962483794938e+01
2.022259405525063585e+02,6.702754428000000075e+01,7.452441978812066736e+01
2.045932876658607711e+02,6.702754428000000075e+01,7.437042176370687230e+01
2.069606347792152121e+02,6.702754428000000075e+01,7.420591312791020755e+01
2.093279818925696247e+02,6.702754428000000075e+01,7.403200172803053647e+01
2.116953290059240658e+02,6.702754428000000075e+01,7.384971754370690178e+01
2.140626761192784784e+02,6.702754428000000075e+01,7.366002731677326665e+01
2.164300232326329194e+02,6.702754428000000075e+01,7.346385115050634340e+01
2.187973703459873605e+02,6.702754428000000075e+01,7.326208031236183160e+01
2.211647174593417731e+02,6.702754428000000075e+01,7.305559551161695708e+01
2.235320645726962141e+02,6.702754428000000075e+01,7.284528495900576672e+01
2.258994116860506551e+02,6.702754428000000075e+01,7.263206156079650100e+01
2.282667587994050677e+02,6.702754428000000075e+01,7.241687864495543181e+01
2.306341059127595088e+02,6.702754428000000075e+01,7.220074366780499986e+01
2.330014530261139498e+02,6.702754428000000075e+01,7.198472940348437987e+01
2.353688001394683624e+02,6.702754428000000075e+01,7.176998217567597749e+01
2.377361472528228035e+02,6.702754428000000075e+01,7.155772675222760881e+01
2.401034943661772445e+02,6.702754428000000075e+01,7.134926758967230853e+01
2.424708414795316571e+02,6.702754428000000075e+01,7.114598618111085671e+01
2.448381885928860981e+02,6.702754428000000075e+01,7.094933433456026250e+01
2.472055357062405392e+02,6.702754428000000075e+01,7.076082328664415400e+01
2.495728828195949518e+02,6.702754428000000075e+01,7.058200863186357310e+01
2.519402299329493928e+02,6.702754428000000075e+01,7.041447113566391636e+01
2.543075770463038339e+02,6.702754428000000075e+01,7.025979358345284709e+01
2.566749241596582465e+02,6.702754428000000075e+01,7.011953391263887170e+01
2.590422712730127159e+02,6.702754428000000075e+01,6.999519496279754094e+01
2.614096183863671286e+02,6.702754428000000075e+01,6.988819128387331148e+01
2.637769654997215412e+02,6.702754428000000075e+01,6.979981354287519935e+01
2.661443126130759538e+02,6.702754428000000075e+01,6.973119116878660861e+01
2.685116597264304232e+02,6.702754428000000075e+01,6.968325399662717246e+01
2.708790068397848358e+02,6.702754428000000075e+01,6.965669377384620020e+01
2.732463539531392485e+02,6.702754428000000075e+01,6.965192651304096216e+01
2.756137010664937179e+02,6.702754428000000075e+01,6.966905679859337397e+01
2.779810481798481305e+02,6.702754428000000075e+01,6.970784527367504779e+01
2.803483952932025431e+02,6.702754428000000075e+01,6.976768066591466777e+01
2.827157424065569558e+02,6.702754428000000075e+01,6.984755783680884633e+01
2.850830895199114252e+02,6.702754428000000075e+01,6.994606348316301592e+01
2.874504366332658378e+02,6.702754428000000075e+01,7.006137125080567785e+01
2.898177837466203073e+02,6.702754428000000075e+01,7.019124816344992723e+01
2.921851308599747199e+02,6.702754428000000075e+01,7.033307442304794677e+01
2.945524779733291325e+02,6.702754428000000075e+01,7.048387878082576208e+01
2.969198250866835451e+02,6.702754428000000075e+01,7.064039183137356304e+01
2.992871722000380146e+02,6.702754428000000075e+01,7.079911975051800255e+01
3.016545193133924272e+02,6.702754428000000075e+01,7.095644114589958917e+01
3.040218664267468967e+02,6.702754428000000075e+01,7.110872985451715067e+01
3.063892135401013093e+02,6.702754428000000075e+01,7.125250670827517752e+01
3.087565606534557219e+02,6.702754428000000075e+01,7.138462343256105669e+01
3.111239077668101345e+02,6.702754428000000075e+01,7.150248204638774041e+01
3.134912548801645471e+02,6.702754428000000075e+01,7.160429328824102413e+01
3.158586019935190166e+02,6.702754428000000075e+01,7.168937779663247056e+01
3.182259491068734860e+02,6.702754428000000075e+01,7.175851394454366527e+01
3.205932962202278986e+02,6.702754428000000075e+01,7.181433642699266784e+01
3.229606433335823112e+02,6.702754428000000075e+01,7.186178989434847608e+01
3.253279904469367239e+02,6.702754428000000075e+01,7.190864211527514271e+01
3.276953375602911365e+02,6.702754428000000075e+01,7.196606137132039294e+01
3.300626846736456059e+02,6.702754428000000075e+01,7.204926296879420988e+01
3.324300317870000185e+02,6.702754428000000075e+01,7.217822997531038709e+01
1.454096098320000010e+02,6.998539737742856914e+01,7.177779954285009012e+01
1.477769569453544420e+02,6.998539737742856914e+01,7.207801536882513460e+01
1.501443040587088547e+02,6.998539737742856914e+01,7.239647631194151245e+01
1.525116511720632957e+02,6.998539737742856914e+01,7.272049137933090890e+01
1.548789982854177367e+02,6.998539737742856914e+01,7.303978548925266523e+01
1.572463453987721493e+02,6.998539737742856914e+01,7.334620732502520468e+01
1.596136925121265904e+02,6.998539737742856914e+01,7.363345873389107510e+01
1.619810396254810030e+02,6.998539737742856914e+01,7.389684516218926547e+01
1.643483867388354440e+02,6.998539737742856914e+01,7.413304656451367691e+01
1.667157338521898851e+02,6.998539737742856914e+01,7.433990817541598517e+01
1.690830809655442977e+02,6.998539737742856914e+01,7.451625048496453019e+01
1.714504280788987387e+02,6.998539737742856914e+01,7.466169771770285024e+01
1.738177751922531797e+02,6.998539737742856914e+01,7.477652407610355567e+01
1.761851223056075924e+02,6.998539737742856914e+01,7.486151697324248744e+01
1.785524694189620334e+02,6.998539737742856914e+01,7.491785644967342250e+01
1.809198165323164744e+02,6.998539737742856914e+01,7.494700994053448539e+01
1.832871636456708870e+02,6.998539737742856914e+01,7.495064153596194956e+01
1.856545107590253281e+02,6.998539737742856914e+01,7.493053485655377699e+01
1.880218578723797691e+02,6.998539737742856914e+01,7.488852864973887336e+01
1.903892049857341817e+02,6.998539737742856914e+01,7.482646420098672024e+01
1.927565520990886228e+02,6.998539737742856914e+01,7.474614364133253730e+01
1.951238992124430638e+02,6.998539737742856914e+01,7.464929823227680572e+01
1.974912463257974764e+02,6.998539737742856914e+01,7.453756570192058462e+01
1.998585934391519174e+02,6.998539737742856914e+01,7.441247571282065110e+01
2.022259405525063585e+02,6.998539737742856914e+01,7.427544254433814785e+01
2.045932876658607711e+02,6.998539737742856914e+01,7.412776408332774736e+01
2.069606347792152121e+02,6.998539737742856914e+01,7.397062622962357636e+01
2.093279818925696247e+02,6.998539737742856914e+01,7.380511183974749656e+01
2.116953290059240658e+02,6.998539737742856914e+01,7.363221335186290162e+01
2.140626761192784784e+02,6.998539737742856914e+01,7.345284825958515285e+01
2.164300232326329194e+02,6.998539737742856914e+01,7.326787663174036425e+01
2.187973703459873605e+02,6.998539737742856914e+01,7.307811990295249416e+01
2.211647174593417731e+02,6.998539737742856914e+01,7.288438019928071299e+01
2.235320645726962141e+02,6.998539737742856914e+01,7.268745949888307223e+01
2.258994116860506551e+02,6.998539737742856914e+01,7.248817797304673149e+01
2.282667587994050677e+02,6.998539737742856914e+01,7.228739089571081422e+01
2.306341059127595088e+02,6.998539737742856914e+01,7.208600356406441279e+01
2.330014530261139498e+02,6.998539737742856914e+01,7.188498372248432133e+01
2.353688001394683624e+02,6.998539737742856914e+01,7.168537104303140950e+01
2.377361472528228035e+02,6.998539737742856914e+01,7.148828327240880753e+01
2.401034943661772445e+02,6.998539737742856914e+01,7.129491872615108150e+01
2.424708414795316571e+02,6.998539737742856914e+01,7.110655487267285935e+01
2.448381885928860981e+02,6.998539737742856914e+01,7.092454282862490800e+01
2.472055357062405392e+02,6.998539737742856914e+01,7.075029765641193080e+01
2.495728828195949518e+02,6.998539737742856914e+01,7.058528444077273889e+01
2.519402299329493928e+02,6.998539737742856914e+01,7.043100019883422647e+01
2.543075770463038339e+02,6.998539737742856914e+01,7.028895176906735287e+01
2.566749241596582465e+02,6.998539737742856914e+01,7.016062991498984047e+01
2.590422712730127159e+02,6.998539737742856914e+01,7.004747997064259835e+01
2.614096183863671286e+02,6.998539737742856914e+01,6.995086945609727991e+01
2.637769654997215412e+02,6.998539737742856914e+01,6.987205319484201027e+01
2.661443126130759538e+02,6.998539737742856914e+01,6.981213656265754253e+01
2.685116597264304232e+02,6.998539737742856914e+01,6.977203761643613689e+01
2.708790068397848358e+02,6.998539737742856914e+01,6.975244895957439439e+01
2.732463539531392485e+02,6.998539737742856914e+01,6.975380031372333178e+01
2.756137010664937179e+02,6.998539737742856914e+01,6.977622289525606902e+01
2.779810481798481305e+02,6.998539737742856914e+01,6.981951681328791892e+01
2.803483952932025431e+02,6.998539737742856914e+01,6.988312283243431011e+01
2.827157424065569558e+02,6.998539737742856914e+01,6.996609998041094514e+01
2.850830895199114252e+02,6.998539737742856914e+01,7.006711061164241983e+01
